exp_name,sample_dir,inference_type,ckpt_step,fid50k,num_steps,steps_per_pass,sampler,hidden_schedule_max_t,hidden_sphere_clamp,encode_linear_start_t,encode_fixed_start_t,model_type,use_hidden_tokens,num_hidden_tokens,share_timestep_embedder,share_patch_embedder,use_per_token_encoding,hidden_weight,hidden_cos_weight,hidden_reg_weight,hidden_same_t_as_img,normalize_hidden,noisy_img_encode,hidden_grad_dyn_scale,hidden_grad_static_scale,hidden_t_shift_init,hidden_t_shift_final,hidden_t_shift_warmup,hidden_loss_warmup_start,hidden_loss_warmup_end,use_encode_mode_emb,hidden_guidance_scale,use_repa,repa_weight,repa_mode,semantic_weight,train_max_steps,weight_init,config,timestamp,encode_reground_t_fix
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_r3_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,6.204261891006695,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_r3.yaml,2026-03-25T17:45:14,
v4_noisy_enc_curriculum_repg_1p5_no_hloss_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsphereclamp-encreground0.50,encodereground,60000,6.207832896155367,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_noisy_enc_curriculum_repg_1p5_no_hloss.yaml,2026-03-30T20:35:37,0.5
v4_mse0001_noisy_enc_curriculum_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,6.209318250796173,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-29T04:32:51,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_r3_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,6.215352859233576,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_r3.yaml,2026-03-25T03:57:46,
v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,6.32369292251326,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5.yaml,2026-03-20T16:41:47,
v4_mse01_cos001_noisy_enc_curriculum_repg_1p5_r3_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,6.356236865763094,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_repg_1p5_r3.yaml,2026-03-25T04:15:57,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-encreground1.00,encodereground,40000,6.373241577051203,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-03-30T18:01:17,1.0
v4_noisy_enc_curriculum_repg_1p5_no_hloss_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-encreground0.50,encodereground,40000,6.383592865744106,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_noisy_enc_curriculum_repg_1p5_no_hloss.yaml,2026-03-30T17:17:22,0.5
v4_mse001_noisy_enc_nocurr_shift1p5_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.508121273014581,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,,,1.5,1.5,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse001_noisy_enc_nocurr_shift1p5_repg_1p5.yaml,2026-03-29T05:08:14,
v4_mse001_noisy_enc_nocurr_shift1_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.512568490972683,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-03-29T05:04:13,
v4_mse001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.53645058418175,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse001_noisy_enc_curriculum_hgd_scale_4_repg_1p5.yaml,2026-03-29T05:09:51,
v4_mse01_cos001_noisy_enc_curriculum_repg_1p5_r3_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,6.546270244862171,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_repg_1p5_r3.yaml,2026-03-25T18:17:38,
v4_noisy_enc_curriculum_repg_1p5_no_hloss_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-encreground1.00,encodereground,40000,6.557737979362969,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_noisy_enc_curriculum_repg_1p5_no_hloss.yaml,2026-03-30T18:01:45,1.0
v4_mse01_noisy_enc_curriculum_repg_1p5_r3_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.572770352231316,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_noisy_enc_curriculum_repg_1p5_r3.yaml,2026-03-24T15:36:06,
v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.687150741991843,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5.yaml,2026-03-19T06:43:16,
v4_noisy_enc_curriculum_repg_1p5_no_hloss_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.69832006518908,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_noisy_enc_curriculum_repg_1p5_no_hloss.yaml,2026-03-29T05:17:21,
v4_mse001_noisy_enc_curriculum_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.701735128463156,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-29T05:14:49,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.72054923920723,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5.yaml,2026-03-29T05:07:00,
v4_mse0001_noisy_enc_curriculum_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.737805150807162,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-29T05:14:24,
v4_mse01_cos001_noisy_enc_curriculum_repg_1p5_r3_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.742989416906084,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_repg_1p5_r3.yaml,2026-03-24T16:04:15,
v4_mse001_noisy_enc_curriculum_repg_1p5_r3_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.772833761414802,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse001_noisy_enc_curriculum_repg_1p5_r3.yaml,2026-03-24T16:12:58,
v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_merged_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.7844810486797655,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.001,0.0,0.01,False,True,True,,,1.0,1.0,0,0,0,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse0001_noisy_enc_nocurr_shift1_repg_1p5_merged.yaml,2026-03-30T14:52:25,
v4_mse001_cos001_noisy_enc_curriculum_repg_1p5_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.813509508144989,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse001_cos001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-29T05:04:44,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_r3_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.9419947332054335,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_repg_1p5_r3.yaml,2026-03-24T15:44:30,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,6.9476028268497885,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-17T19:50:03,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-enclin0.00,encodelinear,40000,6.955853206001052,100,,euler,,True,0.0,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-19T06:47:09,
v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5_sep_enc_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,7.004229282808751,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5_sep_enc.yaml,2026-03-27T21:44:45,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-enclin0.60,encodelinear,40000,7.011523031066474,100,,euler,,True,0.6,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-19T06:49:45,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.071846738003785,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-16T04:35:55,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_2_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,7.073357518314765,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,2.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_2.yaml,2026-03-18T17:48:39,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_2_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.284163718954801,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,2.0,,2.0,0.5,30000,20000,50000,,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_2.yaml,2026-03-16T04:36:06,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-enclin0.50,encodelinear,40000,7.286113330492299,100,,euler,,True,0.5,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-19T06:46:31,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsphereclamp-enclin0.10,encodelinear,40000,7.323919892711274,100,,euler,,True,0.1,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-19T06:55:08,
v4_1_mse001_noisy_enc_curriculum_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.374945407181372,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-23T15:00:25,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,7.383623919563604,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-17T19:32:08,
v4_1_mse001_noisy_enc_curriculum_repg_1p5_0060000,hiddenlightningdit_b_1_h8-ckpt-0060000-euler-100-balanced-hsched_linear-hsphereclamp,linear,60000,7.418919518761754,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.01,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-24T01:02:03,
v4_1_cos01_noisy_enc_curriculum_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.429811086107634,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.0,0.1,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_cos01_noisy_enc_curriculum_repg_1p5.yaml,2026-03-23T14:47:54,
v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5_sep_enc_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.4559568429087335,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_cfg_1p5_sep_enc.yaml,2026-03-27T21:52:26,
v4_mse01_cos001_clean_enc_curriculum_cfg_1p5_sep_enc_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,7.4744311729836,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,False,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_clean_enc_curriculum_cfg_1p5_sep_enc.yaml,2026-03-27T22:18:25,
v4_1_mse01_noisy_enc_curriculum_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.5197452643965335,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.0,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_noisy_enc_curriculum_repg_1p5.yaml,2026-03-23T15:52:07,
v4_1_mse01_cos001_noisy_enc_curriculum_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.58718093050328,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,30000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_cos001_noisy_enc_curriculum_repg_1p5.yaml,2026-03-23T15:51:18,
v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_0080000,hiddenlightningdit_b_1_h8-ckpt-0080000-euler-100-balanced-hsched_linear-hsphereclamp,linear,80000,7.607765162025203,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,20000,50000,,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4.yaml,2026-03-16T04:44:01,
v4_no_hloss_noisy_enc_curriculum_hgd_scale_4_0020000,hiddenlightningdit_b_1_h8-ckpt-0020000-euler-100-balanced-hsched_linear-hsphereclamp,linear,20000,7.686703485190833,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,4.0,,2.0,0.5,30000,999999,999999,False,,True,0.5,cos_mse,2.0,120000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_mse01_cos001_noisy_enc_curriculum_hgd_scale_4_no_hloss.yaml,2026-03-22T03:00:08,
v4_1_mse01_cos001_noisy_enc_curriculum_slow_repg_1p5_0040000,hiddenlightningdit_b_1_h8-ckpt-0040000-euler-100-balanced-hsched_linear-hsphereclamp,linear,40000,7.709777532681073,100,,euler,,True,,,HiddenLightningDiT_B_1_H8,True,,True,True,True,0.1,0.01,0.01,False,True,True,,,2.0,0.5,60000,20000,50000,False,1.5,True,0.5,cos_mse,2.0,100000,outputs/train/v2_finetune_no_hidden/checkpoints/1540000.pt,configs/sfd/hidden_b_h200_from_ft/v4_1_mse01_cos001_noisy_enc_curriculum_slow_repg_1p5.yaml,2026-03-23T16:02:04,
